"","Amamu1","Canalb1","Neucr4830_1","Neucr_trp3_1","SacceM3707_1","SacceM3836_1","SacceM3837_1","SacceM3838_1","SacceM3839_1"
"1.14.11.16",0,0,0,2.42718446601942,0,0,0,0,0
"1.14.99.10",0,0,0,2.42718446601942,0,0,0,0,0
"1.2.1.28",0,0,0,4.85436893203883,0,0,0,0,0
"1.2.1.51",0,0,0,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"1.2.3.4",0,0,0,2.42718446601942,0,0,0,0,0
"1.3.-.-",0,0,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"1.3.1.-",0,0,0,7.28155339805825,0,0,0,0,0
"1.4.99.1",0,0,0,9.70873786407767,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"2.1.1.114",0,0,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.3.1.20",0,0,0,2.42718446601942,0,0,0,0,0
"2.3.1.41",0,0,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.3.1.79",0,0,0,2.42718446601942,0,0,0,0,0
"2.4.1.14",0,0,0,2.42718446601942,0,0,0,0,0
"2.4.1.210",0,0,0,2.42718446601942,0,0,0,0,0
"2.4.2.21",0,0,0,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"2.6.1.66",0,0,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.7.4.14",0,0,0,2.42718446601942,0,0,0,0,0
"2.7.7.27",0,0,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.7.7.56",0,0,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.7.8.23",0,0,0,2.42718446601942,0,0,0,0,0
"3.1.11.-",0,0,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.1.3.67",0,0,0,2.42718446601942,0,0,0,0,0
"3.1.30.-",0,0,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.1.6.13",0,0,0,2.42718446601942,0,0,0,0,0
"3.4.14.5",0,0,0,2.42718446601942,0,0,0,0,0
"3.4.16.2",0,0,0,2.42718446601942,0,0,0,0,0
"3.4.24.21",0,0,0,2.42718446601942,0,0,0,0,0
"3.5.-.-",0,0,0,2.42718446601942,0,0,0,0,0
"3.5.2.6",0,0,0,4.85436893203883,0,0,0,0,0
"3.5.3.19",0,0,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.6.1.15",0,0,0,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"4.1.2.17",0,0,0,2.42718446601942,0,0,0,0,0
"4.1.3.6",0,0,0,4.85436893203883,0,0,0,0,0
"4.2.-.-",0,0,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.2.1.52",0,0,0,4.85436893203883,0,0,0,0,0
"5.1.1.-",0,0,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"5.3.99.5",0,0,0,2.42718446601942,0,0,0,0,0
"6.-.-.-",0,0,0,7.28155339805825,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"6.3.2.25",0,0,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"1.1.1.193",0,0,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"1.13.11.32",0,0,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"1.5.3.11",0,0,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"1.5.99.8",0,0,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.1.1.51",0,0,0,0,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"2.3.1.128",0,0,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.3.1.35",0,0,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.3.1.84",0,0,0,0,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"2.7.1.107",0,0,0,0,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"2.7.8.19",0,0,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.7.8.2",0,0,0,0,6.26174076393237,6.265664160401,6.27943485086342,0,6.27746390458255
"3.1.21.3",0,0,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.1.3.53",0,0,0,0,6.26174076393237,3.1328320802005,3.13971742543171,6.24414611301904,3.13873195229127
"4.1.1.18",0,0,0,0,0,6.265664160401,0,0,6.27746390458255
